7.966829972727006e-05    1.129316701785715e-05    4.887082689319983e-02
8.071074886198291e-05    1.144093661055222e-05    4.887082689526103e-02
8.176683830535283e-05    1.159063974877525e-05    4.887082689737646e-02
8.283674653900934e-05    1.174230173271331e-05    4.887082689954764e-02
8.392065437999040e-05    1.189594819360307e-05    4.887082690177602e-02
8.501874501130096e-05    1.205160509806255e-05    4.887082690406313e-02
8.613120401287127e-05    1.220929875247956e-05    4.887082690641046e-02
8.725821939292035e-05    1.236905580745748e-05    4.887082690881964e-02
8.839998161972984e-05    1.253090326231934e-05    4.887082691129228e-02
8.955668365383357e-05    1.269486846967074e-05    4.887082691382997e-02
9.072852098062838e-05    1.286097914002250e-05    4.887082691643460e-02
9.191569164341156e-05    1.302926334647384e-05    4.887082691910778e-02
9.311839627685073e-05    1.319974952945675e-05    4.887082692185146e-02
9.433683814089146e-05    1.337246650154253e-05    4.887082692466729e-02
9.557122315510881e-05    1.354744345231118e-05    4.887082692755736e-02
9.682175993350813e-05    1.372470995328448e-05    4.887082693052361e-02
9.808865981978136e-05    1.390429596292368e-05    4.887082693356792e-02
9.937213692302465e-05    1.408623183169256e-05    4.887082693669239e-02
1.006724081539232e-04    1.427054830718667e-05    4.887082693989925e-02
1.019896932614099e-04    1.445727653932985e-05    4.887082694319051e-02
1.033242148698031e-04    1.464644808563853e-05    4.887082694656854e-02
1.046761985164308e-04    1.483809491655511e-05    4.887082695003541e-02
1.060458726897474e-04    1.503224942085101e-05    4.887082695359375e-02
1.074334688679480e-04    1.522894441110045e-05    4.887082695724573e-02
1.088392215580892e-04    1.542821312922585e-05    4.887082696099398e-02
1.102633683357217e-04    1.563008925211582e-05    4.887082696484095e-02
1.117061498850404e-04    1.583460689731661e-05    4.887082696878917e-02
1.131678100395611e-04    1.604180062879807e-05    4.887082697284147e-02
1.146485958233289e-04    1.625170546279503e-05    4.887082697700050e-02
1.161487574926655e-04    1.646435687372516e-05    4.887082698126909e-02
1.176685485784637e-04    1.667979080018419e-05    4.887082698565005e-02
1.192082259290341e-04    1.689804365101968e-05    4.887082699014646e-02
1.207680497535137e-04    1.711915231148412e-05    4.887082699476129e-02
1.223482836658412e-04    1.734315414946873e-05    4.887082699949771e-02
1.239491947293091e-04    1.757008702181861e-05    4.887082700435888e-02
1.255710535016972e-04    1.779998928073074e-05    4.887082700934806e-02
1.272141340809985e-04    1.803289978023553e-05    4.887082701446873e-02
1.288787141517413e-04    1.826885788276328e-05    4.887082701972426e-02
1.305650750319196e-04    1.850790346579653e-05    4.887082702511820e-02
1.322735017205358e-04    1.875007692860940e-05    4.887082703065417e-02
1.340042829457665e-04    1.899541919909523e-05    4.887082703633606e-02
1.357577112137582e-04    1.924397174068346e-05    4.887082704216757e-02
1.375340828580615e-04    1.949577655934707e-05    4.887082704815270e-02
1.393336980897122e-04    1.975087621070166e-05    4.887082705429549e-02
1.411568610479678e-04    2.000931380719748e-05    4.887082706060011e-02
1.430038798517075e-04    2.027113302540554e-05    4.887082706707081e-02
1.448750666515052e-04    2.053637811339905e-05    4.887082707371188e-02
1.467707376823836e-04    2.080509389823145e-05    4.887082708052792e-02
1.486912133172589e-04    2.107732579351231e-05    4.887082708752350e-02
1.506368181210844e-04    2.135311980708230e-05    4.887082709470333e-02
1.526078809057024e-04    2.163252254878869e-05    4.887082710207236e-02
1.546047347854151e-04    2.191558123836246e-05    4.887082710963536e-02
1.566277172332807e-04    2.220234371339862e-05    4.887082711739765e-02
1.586771701381479e-04    2.249285843744083e-05    4.887082712536441e-02
1.607534398624355e-04    2.278717450817187e-05    4.887082713354111e-02
1.628568773006685e-04    2.308534166571129e-05    4.887082714193306e-02
1.649878379387805e-04    2.338741030102160e-05    4.887082715054614e-02
1.671466819141911e-04    2.369343146442446e-05    4.887082715938603e-02
1.693337740766705e-04    2.400345687422831e-05    4.887082716845878e-02
1.715494840499996e-04    2.431753892546893e-05    4.887082717777060e-02
1.737941862944375e-04    2.463573069876427e-05    4.887082718732761e-02
1.760682601700062e-04    2.495808596928524e-05    4.887082719713635e-02
1.783720900006031e-04    2.528465921584388e-05    4.887082720720357e-02
1.807060651389530e-04    2.561550563010033e-05    4.887082721753586e-02
1.830705800324092e-04    2.595068112589046e-05    4.887082722814041e-02
1.854660342896166e-04    2.629024234867536e-05    4.887082723902417e-02
1.878928327480460e-04    2.663424668511463e-05    4.887082725019470e-02
1.903513855424130e-04    2.698275227276481e-05    4.887082726165948e-02
1.928421081739914e-04    2.733581800990483e-05    4.887082727342618e-02
1.953654215808340e-04    2.769350356548993e-05    4.887082728550293e-02
1.979217522089125e-04    2.805586938923588e-05    4.887082729789773e-02
2.005115320841871e-04    2.842297672183514e-05    4.887082731061901e-02
2.031351988856208e-04    2.879488760530665e-05    4.887082732367546e-02
2.057931960191476e-04    2.917166489348115e-05    4.887082733707578e-02
2.084859726926094e-04    2.955337226262359e-05    4.887082735082898e-02
2.112139839916729e-04    2.994007422219459e-05    4.887082736494459e-02
2.139776909567408e-04    3.033183612575274e-05    4.887082737943201e-02
2.167775606608680e-04    3.072872418199943e-05    4.887082739430092e-02
2.196140662886984e-04    3.113080546596841e-05    4.887082740956164e-02
2.224876872164344e-04    3.153814793036152e-05    4.887082742522426e-02
2.253989090928522e-04    3.195082041703295e-05    4.887082744129945e-02
2.283482239213778e-04    3.236889266862369e-05    4.887082745779809e-02
2.313361301432370e-04    3.279243534034815e-05    4.887082747473131e-02
2.343631327216929e-04    3.322152001193515e-05    4.887082749211057e-02
2.374297432273856e-04    3.365621919972502e-05    4.887082750994762e-02
2.405364799247894e-04    3.409660636892509e-05    4.887082752825454e-02
2.436838678598007e-04    3.454275594602547e-05    4.887082754704363e-02
2.468724389484715e-04    3.499474333137732e-05    4.887082756632766e-02
2.501027320669048e-04    3.545264491193577e-05    4.887082758611964e-02
2.533752931423261e-04    3.591653807416940e-05    4.887082760643299e-02
2.566906752453462e-04    3.638650121713885e-05    4.887082762728138e-02
2.600494386834314e-04    3.686261376574642e-05    4.887082764867900e-02
2.634521510955970e-04    3.734495618415910e-05    4.887082767064018e-02
2.668993875483393e-04    3.783360998940724e-05    4.887082769317988e-02
2.703917306328235e-04    3.832865776516109e-05    4.887082771631334e-02
2.739297705633433e-04    3.883018317568776e-05    4.887082774005606e-02
2.775141052770676e-04    3.933827097999058e-05    4.887082776442422e-02
2.811453405350942e-04    3.985300704613369e-05    4.887082778943425e-02
2.848240900248242e-04    4.037447836575391e-05    4.887082781510313e-02
2.885509754636774e-04    4.090277306876261e-05    4.887082784144813e-02
2.923266267041632e-04    4.143798043823986e-05    4.887082786848700e-02
2.961516818403276e-04    4.198019092552354e-05    4.887082789623814e-02
3.000267873155927e-04    4.252949616549584e-05    4.887082792472030e-02
3.039525980320069e-04    4.308598899206982e-05    4.887082795395269e-02
3.079297774609251e-04    4.364976345387855e-05    4.887082798395508e-02
3.119589977551368e-04    4.422091483016966e-05    4.887082801474778e-02
3.160409398624618e-04    4.479953964690771e-05    4.887082804635160e-02
3.201762936408315e-04    4.538573569308740e-05    4.887082807878790e-02
3.243657579748772e-04    4.597960203726018e-05    4.887082811207849e-02
3.286100408940423e-04    4.658123904427704e-05    4.887082814624610e-02
3.329098596922423e-04    4.719074839225055e-05    4.887082818131371e-02
3.372659410490881e-04    4.780823308973864e-05    4.887082821730497e-02
3.416790211526966e-04    4.843379749315342e-05    4.887082825424429e-02
3.461498458241090e-04    4.906754732439764e-05    4.887082829215667e-02
3.506791706433358e-04    4.970958968873204e-05    4.887082833106774e-02
3.552677610770517e-04    5.036003309287637e-05    4.887082837100368e-02
3.599163926079615e-04    5.101898746334744e-05    4.887082841199152e-02
3.646258508658576e-04    5.168656416503694e-05    4.887082845405908e-02
3.693969317603949e-04    5.236287602003240e-05    4.887082849723475e-02
3.742304416156001e-04    5.304803732668450e-05    4.887082854154775e-02
3.791271973061431e-04    5.374216387892383e-05    4.887082858702790e-02
3.840880263953902e-04    5.444537298583034e-05    4.887082863370607e-02
3.891137672752647e-04    5.515778349145897e-05    4.887082868161385e-02
3.942052693079371e-04    5.587951579492460e-05    4.887082873078352e-02
3.993633929693693e-04    5.661069187074990e-05    4.887082878124835e-02
4.045890099947370e-04    5.735143528947935e-05    4.887082883304249e-02
4.098830035257546e-04    5.810187123856304e-05    4.887082888620091e-02
4.152462682599292e-04    5.886212654351368e-05    4.887082894075961e-02
4.206797106017661e-04    5.963232968934059e-05    4.887082899675538e-02
4.261842488159533e-04    6.041261084226397e-05    4.887082905422620e-02
4.317608131825499e-04    6.120310187171341e-05    4.887082911321072e-02
4.374103461542068e-04    6.200393637261418e-05    4.887082917374910e-02
4.431338025154428e-04    6.281524968796530e-05    4.887082923588201e-02
4.489321495440052e-04    6.363717893171282e-05    4.887082929965161e-02
4.548063671743427e-04    6.446986301192251e-05    4.887082936510092e-02
4.607574481632155e-04    6.531344265425580e-05    4.887082943227430e-02
4.667863982574753e-04    6.616806042575281e-05    4.887082950121702e-02
4.728942363640374e-04    6.703386075892669e-05    4.887082957197572e-02
4.790819947220792e-04    6.791098997617312e-05    4.887082964459837e-02
4.853507190774904e-04    6.879959631449925e-05    4.887082971913388e-02
4.917014688596073e-04    6.969982995057633e-05    4.887082979563274e-02
4.981353173602585e-04    7.061184302611995e-05    4.887082987414677e-02
5.046533519151539e-04    7.153578967360251e-05    4.887082995472875e-02
5.112566740876470e-04    7.247182604230215e-05    4.887083003743339e-02
5.179463998549010e-04    7.342011032469247e-05    4.887083012231654e-02
5.247236597964930e-04    7.438080278317758e-05    4.887083020943560e-02
5.315895992854836e-04    7.535406577717702e-05    4.887083029884946e-02
5.385453786819885e-04    7.634006379056501e-05    4.887083039061857e-02
5.455921735292805e-04    7.733896345946876e-05    4.887083048480491e-02
5.527311747524610e-04    7.835093360043067e-05    4.887083058147230e-02
5.599635888597284e-04    7.937614523893876e-05    4.887083068068587e-02
5.672906381462806e-04    8.041477163833074e-05    4.887083078251283e-02
5.747135609008863e-04    8.146698832907592e-05    4.887083088702208e-02
5.822336116151580e-04    8.253297313844069e-05    4.887083099428421e-02
5.898520611955650e-04    8.361290622054183e-05    4.887083110437162e-02
5.975701971782189e-04    8.470697008679324e-05    4.887083121735886e-02
6.053893239464711e-04    8.581534963675109e-05    4.887083133332228e-02
6.133107629513551e-04    8.693823218936242e-05    4.887083145234031e-02
6.213358529349169e-04    8.807580751462288e-05    4.887083157449341e-02
6.294659501564641e-04    8.922826786564844e-05    4.887083169986404e-02
6.377024286217776e-04    9.039580801116697e-05    4.887083182853705e-02
6.460466803153220e-04    9.157862526843486e-05    4.887083196059942e-02
6.545001154354929e-04    9.277691953658446e-05    4.887083209614047e-02
6.630641626329461e-04    9.399089333040773e-05    4.887083223525172e-02
6.717402692520410e-04    9.522075181458212e-05    4.887083237802731e-02
6.805299015754467e-04    9.646670283834417e-05    4.887083252456374e-02
6.894345450719453e-04    9.772895697061688e-05    4.887083267496000e-02
6.984557046474820e-04    9.900772753559673e-05    4.887083282931793e-02
7.075949048994963e-04    1.003032306488063e-04    4.887083298774172e-02
7.168536903745830e-04    1.016156852536188e-04    4.887083315033852e-02
7.262336258295243e-04    1.029453131582602e-04    4.887083331721827e-02
7.357362964957369e-04    1.042923390732961e-04    4.887083348849364e-02
7.453633083471807e-04    1.056569906496085e-04    4.887083366428079e-02
7.551162883717720e-04    1.070394985168699e-04    4.887083384469813e-02
7.649968848463483e-04    1.084400963225208e-04    4.887083402986785e-02
7.750067676152299e-04    1.098590207712569e-04    4.887083421991509e-02
7.851476283724295e-04    1.112965116650337e-04    4.887083441496839e-02
7.954211809475515e-04    1.127528119435937e-04    4.887083461515949e-02
8.058291615954329e-04    1.142281677255244e-04    4.887083482062381e-02
8.163733292895755e-04    1.157228283498540e-04    4.887083503150012e-02
8.270554660194154e-04    1.172370464181902e-04    4.887083524793119e-02
8.378773770914846e-04    1.187710778374115e-04    4.887083547006319e-02
8.488408914345113e-04    1.203251818629164e-04    4.887083569804630e-02
8.599478619085144e-04    1.218996211424393e-04    4.887083593203469e-02
8.712001656179387e-04    1.234946617604390e-04    4.887083617218654e-02
8.825997042288931e-04    1.251105732830683e-04    4.887083641866411e-02
8.941484042905349e-04    1.267476288037319e-04    4.887083667163410e-02
9.058482175606614e-04    1.284061049892412e-04    4.887083693126758e-02
9.177011213355625e-04    1.300862821265720e-04    4.887083719773992e-02
9.297091187841864e-04    1.317884441702343e-04    4.887083747123139e-02
9.418742392866825e-04    1.335128787902630e-04    4.887083775192672e-02
9.541985387773698e-04    1.352598774208347e-04    4.887083804001591e-02
9.666841000921957e-04    1.370297353095225e-04    4.887083833569351e-02
9.793330333207385e-04    1.388227515671942e-04    4.887083863915949e-02
9.921474761628198e-04    1.406392292185637e-04    4.887083895061890e-02
1.005129594289780e-03    1.424794752534041e-04    4.887083927028246e-02
1.018281581710480e-03    1.443438006784308e-04    4.887083959836615e-02
1.031605661142099e-03    1.462325205698637e-04    4.887083993509178e-02
1.045104084385771e-03    1.481459541266763e-04    4.887084028068706e-02
1.058779132707154e-03    1.500844247245436e-04    4.887084063538548e-02
1.072633117221961e-03    1.520482599704931e-04    4.887084099942694e-02
1.086668379286549e-03    1.540377917582741e-04    4.887084137305745e-02
1.100887290893612e-03    1.560533563244484e-04    4.887084175652963e-02
1.115292255073054e-03    1.580952943052180e-04    4.887084215010284e-02
1.129885706298108e-03    1.601639507939936e-04    4.887084255404288e-02
1.144670110896763e-03    1.622596753997188e-04    4.887084296862297e-02
1.159647967468585e-03    1.643828223059560e-04    4.887084339412340e-02
1.174821807306984e-03    1.665337503307458e-04    4.887084383083179e-02
1.190194194827007e-03    1.687128229872504e-04    4.887084427904331e-02
1.205767727998733e-03    1.709204085451897e-04    4.887084473906101e-02
1.221545038786335e-03    1.731568800930814e-04    4.887084521119585e-02
1.237528793592887e-03    1.754226156012965e-04    4.887084569576695e-02
1.253721693710995e-03    1.777179979859386e-04    4.887084619310200e-02
1.270126475779318e-03    1.800434151735601e-04    4.887084670353714e-02
1.286745912245072e-03    1.823992601667252e-04    4.887084722741730e-02
1.303582811832576e-03    1.847859311104301e-04    4.887084776509682e-02
1.320640020017932e-03    1.872038313593927e-04    4.887084831693915e-02
1.337920419509922e-03    1.896533695462239e-04    4.887084888331725e-02
1.355426930737190e-03    1.921349596504894e-04    4.887084946461402e-02
1.373162512341800e-03    1.946490210686760e-04    4.887085006122243e-02
1.391130161679255e-03    1.971959786850735e-04    4.887085067354576e-02
1.409332915325057e-03    1.997762629435843e-04    4.887085130199807e-02
1.427773849587899e-03    2.023903099204720e-04    4.887085194700409e-02
1.446456081029560e-03    2.050385613980632e-04    4.887085260899976e-02
1.465382766991622e-03    2.077214649394124e-04    4.887085328843274e-02
1.484557106129057e-03    2.104394739639449e-04    4.887085398576232e-02
1.503982338950818e-03    2.131930478240894e-04    4.887085470145981e-02
1.523661748367485e-03    2.159826518829132e-04    4.887085543600901e-02
1.543598660246089e-03    2.188087575927737e-04    4.887085618990650e-02
1.563796443972188e-03    2.216718425749988e-04    4.887085696366203e-02
1.584258513019305e-03    2.245723907006104e-04    4.887085775779843e-02
1.604988325525811e-03    2.275108921721038e-04    4.887085857285267e-02
1.625989384879358e-03    2.304878436062978e-04    4.887085940937576e-02
1.647265240308963e-03    2.335037481182688e-04    4.887086026793307e-02
1.668819487484830e-03    2.365591154063833e-04    4.887086114910499e-02
1.690655769126033e-03    2.396544618384430e-04    4.887086205348725e-02
1.712777775616143e-03    2.427903105389577e-04    4.887086298169116e-02
1.735189245626910e-03    2.459671914775601e-04    4.887086393434412e-02
1.757893966750105e-03    2.491856415585773e-04    4.887086491209019e-02
1.780895776137639e-03    2.524462047117750e-04    4.887086591559028e-02
1.804198561150044e-03    2.557494319842893e-04    4.887086694552271e-02
1.827806260013451e-03    2.590958816337607e-04    4.887086800258376e-02
1.851722862485157e-03    2.624861192226886e-04    4.887086908748788e-02
1.875952410527901e-03    2.659207177140186e-04    4.887087020096845e-02
1.900498998992972e-03    2.694002575679828e-04    4.887087134377822e-02
1.925366776312245e-03    2.729253268402054e-04    4.887087251668973e-02
1.950559945199275e-03    2.764965212810941e-04    4.887087372049572e-02
1.976082763359564e-03    2.801144444365310e-04    4.887087495600994e-02
2.001939544210129e-03    2.837797077498817e-04    4.887087622406761e-02
2.028134657608475e-03    2.874929306653395e-04    4.887087752552585e-02
2.054672530591114e-03    2.912547407326222e-04    4.887087886126440e-02
2.081557648121742e-03    2.950657737130387e-04    4.887088023218620e-02
2.108794553849211e-03    2.989266736869439e-04    4.887088163921793e-02
2.136387850875416e-03    3.028380931626002e-04    4.887088308331065e-02
2.164342202533229e-03    3.068006931864639e-04    4.887088456544047e-02
2.192662333174614e-03    3.108151434549138e-04    4.887088608660934e-02
2.221353028969053e-03    3.148821224274437e-04    4.887088764784549e-02
2.250419138712423e-03    3.190023174413354e-04    4.887088925020405e-02
2.279865574646451e-03    3.231764248278326e-04    4.887089089476832e-02
2.309697313288895e-03    3.274051500298355e-04    4.887089258264986e-02
2.339919396274588e-03    3.316892077211360e-04    4.887089431498959e-02
2.370536931207486e-03    3.360293219272128e-04    4.887089609295842e-02
2.401555092523865e-03    3.404262261476081e-04    4.887089791775816e-02
2.432979122366813e-03    3.448806634799060e-04    4.887089979062228e-02
2.464814331472167e-03    3.493933867453332e-04    4.887090171281669e-02
2.497066100066038e-03    3.539651586160043e-04    4.887090368564063e-02
2.529739878774080e-03    3.585967517438312e-04    4.887090571042758e-02
2.562841189542658e-03    3.632889488911221e-04    4.887090778854612e-02
2.596375626572079e-03    3.680425430628874e-04    4.887090992140090e-02
2.630348857262016e-03    3.728583376408787e-04    4.887091211043356e-02
2.664766623169314e-03    3.777371465193828e-04    4.887091435712372e-02
2.699634740978331e-03    3.826797942427913e-04    4.887091666298981e-02
2.734959103483965e-03    3.876871161449726e-04    4.887091902959051e-02
2.770745680587555e-03    3.927599584904673e-04    4.887092145852534e-02
2.807000520305807e-03    3.978991786175328e-04    4.887092395143604e-02
2.843729749792926e-03    4.031056450830583e-04    4.887092651000742e-02
2.880939576376109e-03    4.083802378093791e-04    4.887092913596897e-02
2.918636288604615e-03    4.137238482330112e-04    4.887093183109540e-02
2.956826257312532e-03    4.191373794553332e-04    4.887093459720846e-02
2.995515936695467e-03    4.246217463952407e-04    4.887093743617743e-02
3.034711865401322e-03    4.301778759437995e-04    4.887094034992139e-02
3.074420667635336e-03    4.358067071209220e-04    4.887094334040943e-02
3.114649054279600e-03    4.415091912340962e-04    4.887094640966280e-02
3.155403824027204e-03    4.472862920391915e-04    4.887094955975582e-02
3.196691864531237e-03    4.531389859033696e-04    4.887095279281754e-02
3.238520153568809e-03    4.590682619701292e-04    4.887095611103306e-02
3.280895760220325e-03    4.650751223265099e-04    4.887095951664487e-02
3.323825846064168e-03    4.711605821724861e-04    4.887096301195475e-02
3.367317666387023e-03    4.773256699925780e-04    4.887096659932481e-02
3.411378571410039e-03    4.835714277297095e-04    4.887097028117961e-02
3.456016007531034e-03    4.898989109613425e-04    4.887097406000729e-02
3.501237518582954e-03    4.963091890779167e-04    4.887097793836174e-02
3.547050747108799e-03    5.028033454636258e-04    4.887098191886403e-02
3.593463435653233e-03    5.093824776795609e-04    4.887098600420413e-02
3.640483428071079e-03    5.160476976492509e-04    4.887099019714301e-02
3.688118670852972e-03    5.228001318466336e-04    4.887099450051407e-02
3.736377214468318e-03    5.296409214864859e-04    4.887099891722554e-02
3.785267214725849e-03    5.365712227173499e-04    4.887100345026228e-02
3.834796934151971e-03    5.435922068169828e-04    4.887100810268735e-02
3.884974743387152e-03    5.507050603903675e-04    4.887101287764479e-02
3.935809122600581e-03    5.579109855703152e-04    4.887101777836140e-02
3.987308662923336e-03    5.652112002206956e-04    4.887102280814878e-02
4.039482067900309e-03    5.726069381423272e-04    4.887102797040571e-02
4.092338154961112e-03    5.800994492815644e-04    4.887103326862068e-02
4.145885856910263e-03    5.876899999416166e-04    4.887103870637375e-02
4.200134223436843e-03    5.953798729966333e-04    4.887104428733922e-02
4.255092422643909e-03    6.031703681085939e-04    4.887105001528833e-02
4.310769742597933e-03    6.110628019470376e-04    4.887105589409142e-02
4.367175592898505e-03    6.190585084116707e-04    4.887106192772084e-02
4.424319506268578e-03    6.271588388578895e-04    4.887106812025339e-02
4.482211140165518e-03    6.353651623252570e-04    4.887107447587307e-02
4.540860278413246e-03    6.436788657689720e-04    4.887108099887432e-02
4.600276832855709e-03    6.521013542943690e-04    4.887108769366434e-02
4.660470845032029e-03    6.606340513944910e-04    4.887109456476656e-02
4.721452487873530e-03    6.692783991907738e-04    4.887110161682327e-02
4.783232067422995e-03    6.780358586768815e-04    4.887110885459897e-02
4.845820024576410e-03    6.869079099657374e-04    4.887111628298363e-02
4.909226936847500e-03    6.958960525397910e-04    4.887112390699603e-02
4.973463520155350e-03    7.050018055045623e-04    4.887113173178659e-02
5.038540630635432e-03    7.142267078455081e-04    4.887113976264188e-02
5.104469266474310e-03    7.235723186882543e-04    4.887114800498706e-02
5.171260569768348e-03    7.330402175622353e-04    4.887115646439047e-02
5.238925828406778e-03    7.426320046677901e-04    4.887116514656670e-02
5.307476477979359e-03    7.523493011467557e-04    4.887117405738081e-02
5.376924103709025e-03    7.621937493566065e-04    4.887118320285220e-02
5.447280442409818e-03    7.721670131481866e-04    4.887119258915874e-02
5.518557384470432e-03    7.822707781470799e-04    4.887120222264068e-02
5.590766975863723e-03    7.925067520386685e-04    4.887121210980513e-02
5.663921420182500e-03    8.028766648569243e-04    4.887122225733065e-02
5.738033080701975e-03    8.133822692769885e-04    4.887123267207109e-02
5.813114482469156e-03    8.240253409115825e-04    4.887124336106104e-02
5.889178314419650e-03    8.348076786113046e-04    4.887125433151981e-02
5.966237431522095e-03    8.457311047688627e-04    4.887126559085702e-02
6.044304856950690e-03    8.567974656272933e-04    4.887127714667677e-02
6.123393784286139e-03    8.680086315922227e-04    4.887128900678357e-02
6.203517579745403e-03    8.793664975482189e-04    4.887130117918689e-02
6.284689784440615e-03    8.908729831792920e-04    4.887131367210720e-02
6.366924116667567e-03    9.025300332935951e-04    4.887132649398098e-02
6.450234474224137e-03    9.143396181523831e-04    4.887133965346668e-02
6.534634936759028e-03    9.263037338032833e-04    4.887135315945040e-02
6.620139768151294e-03    9.384244024179354e-04    4.887136702105218e-02
6.706763418920951e-03    9.507036726340611e-04    4.887138124763155e-02
6.794520528671151e-03    9.631436199020143e-04    4.887139584879450e-02
6.883425928562313e-03    9.757463468358810e-04    4.887141083439939e-02
6.973494643818621e-03    9.885139835691798e-04    4.887142621456385e-02
7.064741896267327e-03    1.001448688115230e-03    4.887144199967178e-02
7.157183106911271e-03    1.014552646732242e-03    4.887145820037974e-02
7.250833898535077e-03    1.027828074293203e-03    4.887147482762457e-02
7.345710098345416e-03    1.041277214660608e-03    4.887149189263095e-02
7.441827740645876e-03    1.054902341066112e-03    4.887150940691827e-02
7.539203069546775e-03    1.068705756495155e-03    4.887152738230895e-02
7.637852541710459e-03    1.082689794076646e-03    4.887154583093597e-02
7.737792829132522e-03    1.096856817477746e-03    4.887156476525149e-02
7.839040821959402e-03    1.111209221303840e-03    4.887158419803477e-02
7.941613631342869e-03    1.125749431503758e-03    4.887160414240093e-02
8.045528592331843e-03    1.140479905780305e-03    4.887162461180979e-02
8.150803266802063e-03    1.155403134006193e-03    4.887164562007489e-02
8.257455446424066e-03    1.170521638645420e-03    4.887166718137282e-02
8.365503155670058e-03    1.185837975180185e-03    4.887168931025251e-02
8.474964654860065e-03    1.201354732543412e-03    4.887171202164525e-02
8.585858443247978e-03    1.217074533556944e-03    4.887173533087460e-02
8.698203262147975e-03    1.233000035375498e-03    4.887175925366652e-02
8.812018098101840e-03    1.249133929936447e-03    4.887178380616025e-02
8.927322186087739e-03    1.265478944415506e-03    4.887180900491885e-02
9.044135012770979e-03    1.282037841688406e-03    4.887183486694037e-02
9.162476319797299e-03    1.298813420798638e-03    4.887186140966922e-02
9.282366107129238e-03    1.315808517431325e-03    4.887188865100825e-02
9.403824636426212e-03    1.333026004393340e-03    4.887191660932988e-02
9.526872434468753e-03    1.350468792099716e-03    4.887194530348919e-02
9.651530296627598e-03    1.368139829066457e-03    4.887197475283631e-02
9.777819290378149e-03    1.386042102409822e-03    4.887200497722916e-02
9.905760758860930e-03    1.404178638352175e-03    4.887203599704707e-02
1.003537632448863e-02    1.422552502734477e-03    4.887206783320415e-02
1.016668789260033e-02    1.441166801535525e-03    4.887210050716333e-02
1.029971765516359e-02    1.460024681398011e-03    4.887213404095093e-02
1.043448809452489e-02    1.479129330161505e-03    4.887216845717097e-02
1.057102198720925e-02    1.498483977402439e-03    4.887220377902077e-02
1.070934240776951e-02    1.518091894981203e-03    4.887224003030591e-02
1.084947273268595e-02    1.537956397596435e-03    4.887227723545663e-02
1.099143664431701e-02    1.558080843346597e-03    4.887231541954366e-02
